alg,score,mad,params_json
lsvr,6.835775848728174,0.273806225044175,"{""C"": 0.1, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": false, ""intercept_scaling"": 1, ""loss"": ""epsilon_insensitive""}"
lsvr,2.578261621636291,0.18082511175089058,"{""C"": 0.001, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": true, ""intercept_scaling"": 1.3, ""loss"": ""epsilon_insensitive""}"
lsvr,2.134018472463143,0.05708500276305584,"{""C"": 0.001, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""squared_epsilon_insensitive""}"
lsvr,5.905305908606257,0.19766583127614762,"{""C"": 0.01, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": false, ""intercept_scaling"": 1, ""loss"": ""squared_epsilon_insensitive""}"
lsvr,6.7382576768362155,0.27853462948864316,"{""C"": 1.0, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": false, ""intercept_scaling"": 0.6, ""loss"": ""epsilon_insensitive""}"
lsvr,2.148377471445074,0.1145887491064061,"{""C"": 0.01, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": true, ""intercept_scaling"": 1, ""loss"": ""epsilon_insensitive""}"
lsvr,2.1285645874759527,0.1109228970575167,"{""C"": 1.0, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": true, ""intercept_scaling"": 2.0, ""loss"": ""epsilon_insensitive""}"
lsvr,2.2631914022617714,0.09271767911111006,"{""C"": 0.001, ""dual"": true, ""epsilon"": 0, ""fit_intercept"": true, ""intercept_scaling"": 2.0, ""loss"": ""epsilon_insensitive""}"
knreg,2.1556763768278615,0.10531224346055833,"{""leaf_size"": 40, ""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}"
knreg,2.1894305783051076,0.12863754765869562,"{""leaf_size"": 60, ""n_neighbors"": 20, ""p"": 3, ""weights"": ""distance""}"
knreg,3.038690789070748,0.13841810034653207,"{""leaf_size"": 20, ""n_neighbors"": 1, ""p"": 5, ""weights"": ""uniform""}"
knreg,2.1398073507641797,0.07357407159047005,"{""leaf_size"": 10, ""n_neighbors"": 20, ""p"": 2, ""weights"": ""distance""}"
knreg,2.159641596368017,0.09913333383349718,"{""leaf_size"": 10, ""n_neighbors"": 10, ""p"": 1, ""weights"": ""distance""}"
knreg,2.364125906849035,0.07624598653233289,"{""leaf_size"": 10, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""uniform""}"
knreg,2.388761368849728,0.14665788002623137,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 5, ""weights"": ""distance""}"
knreg,2.251181205095879,0.062428011439702974,"{""leaf_size"": 40, ""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}"
knreg,2.1851202735240265,0.12458886556363191,"{""leaf_size"": 5, ""n_neighbors"": 10, ""p"": 2, ""weights"": ""distance""}"
knreg,2.418970472580111,0.12609047274378501,"{""leaf_size"": 100, ""n_neighbors"": 3, ""p"": 3, ""weights"": ""uniform""}"
knreg,2.368185581812158,0.09622443734646743,"{""leaf_size"": 10, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""distance""}"
knreg,2.2159257792455267,0.056511422535369685,"{""leaf_size"": 40, ""n_neighbors"": 10, ""p"": 3, ""weights"": ""uniform""}"
knreg,2.145415863106943,0.1640892394502205,"{""leaf_size"": 100, ""n_neighbors"": 20, ""p"": 2, ""weights"": ""distance""}"
knreg,2.123703279683178,0.14251405707654197,"{""leaf_size"": 30, ""n_neighbors"": 20, ""p"": 1, ""weights"": ""distance""}"
knreg,2.3004137802092304,0.075163379141339,"{""leaf_size"": 60, ""n_neighbors"": 5, ""p"": 3, ""weights"": ""uniform""}"
knreg,2.2703100678587953,0.09998346119169099,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 2, ""weights"": ""uniform""}"
knreg,2.9118830117426024,0.1442924829707022,"{""leaf_size"": 10, ""n_neighbors"": 1, ""p"": 1, ""weights"": ""uniform""}"
knreg,2.3916702623669357,0.08026065040040142,"{""leaf_size"": 20, ""n_neighbors"": 5, ""p"": 5, ""weights"": ""distance""}"
knreg,2.359525779888309,0.08082930797396708,"{""leaf_size"": 60, ""n_neighbors"": 3, ""p"": 2, ""weights"": ""distance""}"
knreg,2.3826551512124357,0.0740804534358167,"{""leaf_size"": 30, ""n_neighbors"": 5, ""p"": 5, ""weights"": ""uniform""}"
gpreg,5.640478823821703,0.035373713499472104,"{""alpha"": 1e-10, ""normalize_y"": false}"
gpreg,5.640434029864002,0.0295449364532128,"{""alpha"": 1e-10, ""normalize_y"": false}"
gpreg,5.644186926683362,0.17399162192385714,"{""alpha"": 0.1, ""normalize_y"": false}"
gpreg,3.0389770842396544,0.16702092779297104,"{""alpha"": 0.1, ""normalize_y"": true}"
gpreg,5.640790107602534,0.11420923614605598,"{""alpha"": 1e-08, ""normalize_y"": false}"
gpreg,3.0394377467610574,0.05044512113817724,"{""alpha"": 1e-08, ""normalize_y"": true}"
gpreg,5.641535322851637,0.07015161389641175,"{""alpha"": 0.01, ""normalize_y"": false}"
gpreg,3.0384145516903667,0.10465497566383247,"{""alpha"": 0.01, ""normalize_y"": true}"
gpreg,5.640341272226959,0.13929879348775975,"{""alpha"": 1e-10, ""normalize_y"": false}"
gpreg,3.038510218603359,0.04198607905219118,"{""alpha"": 1e-10, ""normalize_y"": true}"
gpreg,5.640685430459491,0.07823225060343583,"{""alpha"": 0.0001, ""normalize_y"": false}"
gpreg,3.0396364277388033,0.08480770980259787,"{""alpha"": 0.0001, ""normalize_y"": true}"
gpreg,5.640118942549662,0.24088617105492888,"{""alpha"": 1e-06, ""normalize_y"": false}"
gpreg,3.0393988997351364,0.12159579977724515,"{""alpha"": 1e-06, ""normalize_y"": true}"
plsreg,2.615010396250771,0.0607846316129394,"{""n_components"": 1, ""scale"": false}"
plsreg,2.6189445380711147,0.098399924971729,"{""n_components"": 1, ""scale"": true}"
plsreg,2.2114278098405347,0.09600518208383516,"{""n_components"": 2, ""scale"": false}"
plsreg,2.2121909753146425,0.11564260453396841,"{""n_components"": 2, ""scale"": true}"
plsreg,2.159063978687646,0.10782366047360227,"{""n_components"": 10, ""scale"": false}"
plsreg,2.157449332182415,0.08341257525287486,"{""n_components"": 10, ""scale"": true}"
plsreg,2.1776801830343815,0.08661066598472192,"{""n_components"": 5, ""scale"": false}"
plsreg,2.1806668885873894,0.0933184124457035,"{""n_components"": 5, ""scale"": true}"
dtreg,2.8757396008057787,0.13814257388666484,"{""criterion"": ""mae"", ""max_depth"": null, ""splitter"": ""best""}"
dtreg,2.8577549712243733,0.10678818352940518,"{""criterion"": ""friedman_mse"", ""max_depth"": null, ""splitter"": ""best""}"
dtreg,2.8948418295058387,0.1295285575282537,"{""criterion"": ""friedman_mse"", ""max_depth"": 50, ""splitter"": ""best""}"
dtreg,2.893578830558713,0.18770644290415878,"{""criterion"": ""mse"", ""max_depth"": 50, ""splitter"": ""random""}"
dtreg,2.846852382085993,0.12937460917629232,"{""criterion"": ""mse"", ""max_depth"": null, ""splitter"": ""best""}"
dtreg,2.135649465557594,0.07120752213261938,"{""criterion"": ""friedman_mse"", ""max_depth"": 5, ""splitter"": ""best""}"
dtreg,2.866430025054744,0.07368911230517351,"{""criterion"": ""mae"", ""max_depth"": null, ""splitter"": ""random""}"
dtreg,2.867885527353553,0.08027229878726676,"{""criterion"": ""mae"", ""max_depth"": 50, ""splitter"": ""best""}"
dtreg,2.3488582868405734,0.15203892429192745,"{""criterion"": ""friedman_mse"", ""max_depth"": 10, ""splitter"": ""random""}"
dtreg,2.4333546028928716,0.13218134812680501,"{""criterion"": ""friedman_mse"", ""max_depth"": 10, ""splitter"": ""best""}"
dtreg,2.9030040004970155,0.05228259741199191,"{""criterion"": ""mse"", ""max_depth"": null, ""splitter"": ""random""}"
dtreg,2.3636399319648045,0.09036569484476711,"{""criterion"": ""mae"", ""max_depth"": 10, ""splitter"": ""random""}"
dtreg,2.8381087408237393,0.11111749933015906,"{""criterion"": ""mae"", ""max_depth"": 20, ""splitter"": ""best""}"
dtreg,2.861244715187609,0.09659950808189652,"{""criterion"": ""friedman_mse"", ""max_depth"": 20, ""splitter"": ""random""}"
dtreg,2.825588001378221,0.17810526522869236,"{""criterion"": ""friedman_mse"", ""max_depth"": 50, ""splitter"": ""random""}"
dtreg,2.503809096036787,0.12793968435249775,"{""criterion"": ""mae"", ""max_depth"": 10, ""splitter"": ""best""}"
dtreg,2.8931755127448,0.05941960994921921,"{""criterion"": ""friedman_mse"", ""max_depth"": null, ""splitter"": ""random""}"
dtreg,2.13709772127924,0.09853164004443692,"{""criterion"": ""mae"", ""max_depth"": 5, ""splitter"": ""best""}"
dtreg,2.4608491281533844,0.12254508232023809,"{""criterion"": ""mse"", ""max_depth"": 10, ""splitter"": ""best""}"
dtreg,2.8598614415381696,0.09034757239355566,"{""criterion"": ""mse"", ""max_depth"": 50, ""splitter"": ""best""}"
bagreg,2.076341314072484,0.06082500665282563,"{""max_samples"": 0.2, ""n_estimators"": 100}"
bagreg,2.094478283053432,0.09906709426116647,"{""max_samples"": 1.0, ""n_estimators"": 100}"
bagreg,2.0787130828693794,0.02978851877286874,"{""max_samples"": 0.5, ""n_estimators"": 100}"
bagreg,2.2710711532037258,0.11235900466835498,"{""max_samples"": 0.2, ""n_estimators"": 5}"
bagreg,2.2640808622416504,0.06856782482439502,"{""max_samples"": 1.0, ""n_estimators"": 5}"
bagreg,2.277544239685778,0.04888320538006484,"{""max_samples"": 0.5, ""n_estimators"": 5}"
bagreg,2.069047113947422,0.06756160988203516,"{""max_samples"": 0.2, ""n_estimators"": 200}"
bagreg,2.0852931679422513,0.10564977287060764,"{""max_samples"": 1.0, ""n_estimators"": 200}"
bagreg,2.0786174053863937,0.05595630971020812,"{""max_samples"": 0.5, ""n_estimators"": 200}"
bagreg,2.1718102850905963,0.06356576943062381,"{""max_samples"": 0.2, ""n_estimators"": 10}"
bagreg,2.1592735304303687,0.06433325692966757,"{""max_samples"": 1.0, ""n_estimators"": 10}"
bagreg,2.1786856432773662,0.113758153823507,"{""max_samples"": 0.5, ""n_estimators"": 10}"
bagreg,2.094197870114063,0.07146190403179001,"{""max_samples"": 0.2, ""n_estimators"": 50}"
bagreg,2.1030573781040602,0.07379582646828245,"{""max_samples"": 1.0, ""n_estimators"": 50}"
bagreg,2.094846198637158,0.011829373385527819,"{""max_samples"": 0.5, ""n_estimators"": 50}"
rfreg,2.087632412963826,0.06576311301208387,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 100}"
rfreg,2.0970362919560426,0.11600939276359105,"{""criterion"": ""mae"", ""max_depth"": null, ""n_estimators"": 100}"
rfreg,2.257817184926626,0.04760821768730884,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 5}"
rfreg,2.0958804030612943,0.09555458669160241,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 50}"
rfreg,2.1574352434321487,0.055634482530177574,"{""criterion"": ""mse"", ""max_depth"": null, ""n_estimators"": 10}"
rfreg,2.0615227037636084,0.053085767250047836,"{""criterion"": ""mse"", ""max_depth"": 5, ""n_estimators"": 200}"
rfreg,2.1724028712895995,0.07556438645620026,"{""criterion"": ""mse"", ""max_depth"": 50, ""n_estimators"": 10}"
rfreg,2.163190527646242,0.02697747144685305,"{""criterion"": ""mse"", ""max_depth"": 20, ""n_estimators"": 10}"
rfreg,2.071508557564153,0.04940675040870514,"{""criterion"": ""mse"", ""max_depth"": 5, ""n_estimators"": 50}"
rfreg,2.0742556133979653,0.03840535698848581,"{""criterion"": ""mse"", ""max_depth"": 10, ""n_estimators"": 50}"
rfreg,2.25685014217703,0.07019206939925238,"{""criterion"": ""mse"", ""max_depth"": 20, ""n_estimators"": 5}"
rfreg,2.09836847958566,0.07733654290260636,"{""criterion"": ""mse"", ""max_depth"": 50, ""n_estimators"": 50}"
