alg,score,mad,params_json
lgb,2.0986348443883296,0.06932556067370049,"{""bagging_fraction"": 0.5, ""bagging_freq"": 0, ""boosting"": ""gbdt"", ""early_stopping"": {""early_stopping_rounds"": 400, ""test_size"": 0.1}, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_data_in_leaf"": 40, ""n_estimators"": 10000, ""num_leaves"": 25, ""objective"": ""mse"", ""reg_alpha"": 0.4, ""reg_lambda"": 0.1, ""verbosity"": -1}"
lgb,2.1939408398462095,0.07223615108240466,"{""bagging_fraction"": 1.0, ""bagging_freq"": 5, ""boosting"": ""gbdt"", ""early_stopping"": {""early_stopping_rounds"": 400, ""test_size"": 0.2}, ""learning_rate"": 0.001, ""max_depth"": -1, ""min_data_in_leaf"": 80, ""n_estimators"": 1000, ""num_leaves"": 50, ""objective"": ""mae"", ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""verbosity"": -1}"
lgb,2.175605102627044,0.19120314693759077,"{""bagging_fraction"": 1.0, ""bagging_freq"": 5, ""boosting"": ""dart"", ""early_stopping"": {""early_stopping_rounds"": 200, ""test_size"": 0.1}, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_data_in_leaf"": 20, ""n_estimators"": 3000, ""num_leaves"": 100, ""objective"": ""huber"", ""reg_alpha"": 0.4, ""reg_lambda"": 0.4, ""verbosity"": -1}"
lgb,2.093373816546109,0.10098649113974761,"{""bagging_fraction"": 1.0, ""bagging_freq"": 5, ""boosting"": ""dart"", ""early_stopping"": {""early_stopping_rounds"": 200, ""test_size"": 0.2}, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_data_in_leaf"": 160, ""n_estimators"": 5000, ""num_leaves"": 75, ""objective"": ""mse"", ""reg_alpha"": 0.001, ""reg_lambda"": 0.2, ""verbosity"": -1}"
lgb,2.1951241225248963,0.08873288726363764,"{""bagging_fraction"": 1.0, ""bagging_freq"": 2, ""boosting"": ""gbdt"", ""early_stopping"": {""early_stopping_rounds"": 200, ""test_size"": 0.2}, ""learning_rate"": 0.001, ""max_depth"": -1, ""min_data_in_leaf"": 80, ""n_estimators"": 1000, ""num_leaves"": 75, ""objective"": ""mae"", ""reg_alpha"": 0.01, ""reg_lambda"": 0.4, ""verbosity"": -1}"
lgb,2.07162322948775,0.057901377372718735,"{""bagging_fraction"": 0.5, ""bagging_freq"": 5, ""boosting"": ""gbdt"", ""early_stopping"": {""early_stopping_rounds"": 400, ""test_size"": 0.2}, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_data_in_leaf"": 80, ""n_estimators"": 1000, ""num_leaves"": 100, ""objective"": ""mse"", ""reg_alpha"": 0.4, ""reg_lambda"": 0.1, ""verbosity"": -1}"
lgb,2.2053728117131333,0.07074574444721864,"{""bagging_fraction"": 1.0, ""bagging_freq"": 5, ""boosting"": ""gbdt"", ""early_stopping"": {""early_stopping_rounds"": 200, ""test_size"": 0.2}, ""learning_rate"": 0.001, ""max_depth"": -1, ""min_data_in_leaf"": 160, ""n_estimators"": 1000, ""num_leaves"": 5, ""objective"": ""mae"", ""reg_alpha"": 0.01, ""reg_lambda"": 0.4, ""verbosity"": -1}"
lgb,2.0733025060416876,0.0711752623255521,"{""bagging_fraction"": 0.5, ""bagging_freq"": 5, ""boosting"": ""dart"", ""early_stopping"": {""early_stopping_rounds"": 400, ""test_size"": 0.2}, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_data_in_leaf"": 40, ""n_estimators"": 3000, ""num_leaves"": 25, ""objective"": ""mse"", ""reg_alpha"": 0.15, ""reg_lambda"": 0.1, ""verbosity"": -1}"
lgb,3.4691780205962837,0.17477124413798087,"{""bagging_fraction"": 0.5, ""bagging_freq"": 5, ""boosting"": ""dart"", ""early_stopping"": {""early_stopping_rounds"": 400, ""test_size"": 0.2}, ""learning_rate"": 0.001, ""max_depth"": 20, ""min_data_in_leaf"": 20, ""n_estimators"": 10000, ""num_leaves"": 100, ""objective"": ""huber"", ""reg_alpha"": 0.4, ""reg_lambda"": 0.35, ""verbosity"": -1}"
lgb,2.048846362151461,0.09425573391634934,"{""bagging_fraction"": 0.8, ""bagging_freq"": 0, ""boosting"": ""gbdt"", ""early_stopping"": {""early_stopping_rounds"": 400, ""test_size"": 0.2}, ""learning_rate"": 0.01, ""max_depth"": 20, ""min_data_in_leaf"": 200, ""n_estimators"": 5000, ""num_leaves"": 100, ""objective"": ""mae"", ""reg_alpha"": 0.001, ""reg_lambda"": 0.1, ""verbosity"": -1}"
